,3P,3PA,3PPct,AST,BLK,Date,FG,FGA,FGPct,FT,FTA,FTPct,ORB,Opp,Opp3P,Opp3PA,Opp3PPct,OppAST,OppBLK,OppFG,OppFGA,OppFGPct,OppFT,OppFTA,OppFTPct,OppORB,OppPF,OppPts,OppSTL,OppTOV,OppTRB,PF,Result,STL,Season,TOV,TRB,Team,TmPts,loc,OppLC
103423,8.0,24.0,0.33299999999999996,6.0,2.0,2020-01-15,24.0,62.0,0.387,17.0,24.0,0.708,9.0,Albany (NY),9.0,17.0,0.529,7.0,2.0,24.0,54.0,0.444,19.0,25.0,0.76,4.0,20.0,76.0,5.0,16.0,34.0,23.0,L (1 OT),9.0,2020,14.0,37.0,new-hampshire,73.0,,albany-ny
103424,7.0,26.0,0.26899999999999996,11.0,3.0,2020-01-18,24.0,55.0,0.436,10.0,15.0,0.667,7.0,UMBC,7.0,15.0,0.467,5.0,2.0,20.0,48.0,0.41700000000000004,13.0,27.0,0.48100000000000004,4.0,15.0,60.0,5.0,8.0,29.0,20.0,W,3.0,2020,12.0,40.0,new-hampshire,65.0,,maryland-baltimore-county
103425,7.0,16.0,0.43799999999999994,10.0,1.0,2020-01-25,30.0,57.0,0.526,10.0,16.0,0.625,8.0,Binghamton,11.0,32.0,0.344,11.0,0.0,23.0,64.0,0.359,12.0,17.0,0.706,13.0,16.0,69.0,5.0,8.0,34.0,15.0,W,6.0,2020,9.0,33.0,new-hampshire,77.0,@,binghamton
103426,7.0,19.0,0.368,9.0,2.0,2020-01-29,15.0,57.0,0.263,6.0,9.0,0.667,10.0,Vermont,4.0,12.0,0.33299999999999996,13.0,1.0,21.0,52.0,0.40399999999999997,10.0,13.0,0.769,3.0,17.0,56.0,7.0,12.0,34.0,17.0,L,2.0,2020,15.0,38.0,new-hampshire,43.0,,vermont
103427,8.0,23.0,0.348,16.0,0.0,2020-02-01,30.0,66.0,0.455,7.0,8.0,0.875,11.0,UMass-Lowell,6.0,18.0,0.33299999999999996,8.0,5.0,25.0,47.0,0.532,21.0,32.0,0.6559999999999999,2.0,16.0,77.0,5.0,6.0,26.0,25.0,L,3.0,2020,7.0,36.0,new-hampshire,75.0,@,massachusetts-lowell
103428,8.0,23.0,0.348,15.0,6.0,2020-02-08,27.0,61.0,0.44299999999999995,19.0,28.0,0.679,10.0,Stony Brook,7.0,30.0,0.233,5.0,4.0,19.0,66.0,0.28800000000000003,19.0,29.0,0.655,13.0,24.0,64.0,8.0,19.0,36.0,21.0,W,9.0,2020,13.0,40.0,new-hampshire,81.0,,stony-brook
103429,5.0,18.0,0.278,6.0,0.0,2020-02-12,18.0,56.0,0.321,9.0,12.0,0.75,8.0,Vermont,6.0,23.0,0.261,12.0,6.0,27.0,53.0,0.509,14.0,16.0,0.875,5.0,13.0,74.0,3.0,9.0,33.0,16.0,L,4.0,2020,11.0,29.0,new-hampshire,50.0,@,vermont
103430,7.0,27.0,0.259,9.0,2.0,2020-02-15,19.0,61.0,0.311,14.0,16.0,0.875,9.0,UMBC,4.0,19.0,0.21100000000000002,6.0,6.0,23.0,58.0,0.397,15.0,19.0,0.789,10.0,16.0,65.0,3.0,9.0,39.0,18.0,L,6.0,2020,6.0,31.0,new-hampshire,59.0,@,maryland-baltimore-county
103431,8.0,35.0,0.22899999999999998,12.0,3.0,2020-02-20,23.0,76.0,0.303,13.0,17.0,0.765,16.0,Hartford,7.0,24.0,0.292,7.0,1.0,20.0,58.0,0.345,16.0,22.0,0.727,4.0,18.0,63.0,2.0,11.0,40.0,14.0,W (1 OT),4.0,2020,5.0,52.0,new-hampshire,67.0,,hartford
103432,9.0,20.0,0.45,12.0,5.0,2020-02-22,26.0,60.0,0.433,7.0,8.0,0.875,10.0,Albany (NY),3.0,21.0,0.14300000000000002,5.0,2.0,17.0,56.0,0.304,19.0,27.0,0.7040000000000001,8.0,15.0,56.0,5.0,7.0,31.0,20.0,W,3.0,2020,13.0,36.0,new-hampshire,68.0,@,albany-ny
103433,11.0,28.0,0.39299999999999996,16.0,0.0,2020-02-26,25.0,61.0,0.41,16.0,23.0,0.696,8.0,Maine,5.0,20.0,0.25,14.0,7.0,23.0,55.0,0.418,19.0,26.0,0.731,9.0,22.0,70.0,9.0,13.0,36.0,20.0,W,6.0,2020,12.0,32.0,new-hampshire,77.0,@,maine
103434,12.0,26.0,0.462,19.0,0.0,2020-02-29,34.0,63.0,0.54,9.0,12.0,0.75,8.0,Binghamton,8.0,24.0,0.33299999999999996,2.0,1.0,23.0,57.0,0.40399999999999997,16.0,22.0,0.727,7.0,16.0,70.0,6.0,8.0,25.0,20.0,W,5.0,2020,10.0,38.0,new-hampshire,89.0,,binghamton
103435,5.0,23.0,0.217,10.0,5.0,2020-03-03,21.0,57.0,0.368,7.0,14.0,0.5,7.0,UMass-Lowell,8.0,17.0,0.47100000000000003,10.0,2.0,22.0,49.0,0.449,11.0,20.0,0.55,5.0,12.0,63.0,5.0,10.0,36.0,19.0,L,5.0,2020,8.0,34.0,new-hampshire,54.0,,massachusetts-lowell
103436,11.0,28.0,0.39299999999999996,12.0,0.0,2020-03-07,22.0,51.0,0.431,12.0,16.0,0.75,8.0,UMBC,2.0,12.0,0.16699999999999998,6.0,1.0,25.0,49.0,0.51,21.0,26.0,0.8079999999999999,4.0,14.0,73.0,6.0,6.0,26.0,20.0,L,1.0,2020,14.0,31.0,new-hampshire,67.0,@,maryland-baltimore-county
103437,8.0,28.0,0.28600000000000003,17.0,2.0,2019-11-07,26.0,71.0,0.366,7.0,16.0,0.43799999999999994,18.0,Hartford,5.0,18.0,0.278,12.0,6.0,20.0,54.0,0.37,12.0,19.0,0.632,6.0,20.0,57.0,5.0,13.0,32.0,18.0,W,7.0,2020,11.0,42.0,winthrop,67.0,@,hartford
103438,13.0,34.0,0.382,15.0,2.0,2019-11-10,28.0,63.0,0.444,5.0,9.0,0.556,8.0,Fresno State,11.0,24.0,0.45799999999999996,11.0,3.0,25.0,52.0,0.48100000000000004,16.0,20.0,0.8,8.0,18.0,77.0,5.0,14.0,36.0,18.0,L,3.0,2020,8.0,24.0,winthrop,74.0,@,fresno-state
103439,5.0,19.0,0.263,6.0,2.0,2019-11-11,26.0,56.0,0.46399999999999997,4.0,10.0,0.4,7.0,Saint Mary's,5.0,17.0,0.294,7.0,4.0,21.0,52.0,0.40399999999999997,12.0,18.0,0.667,6.0,19.0,59.0,6.0,14.0,31.0,18.0,W,2.0,2020,13.0,31.0,winthrop,61.0,@,saint-marys-ca
103440,5.0,17.0,0.294,12.0,2.0,2019-11-14,25.0,54.0,0.46299999999999997,3.0,9.0,0.33299999999999996,10.0,ETSU,7.0,21.0,0.33299999999999996,13.0,6.0,21.0,50.0,0.42,12.0,23.0,0.522,10.0,13.0,61.0,7.0,11.0,30.0,19.0,L,6.0,2020,14.0,30.0,winthrop,58.0,@,east-tennessee-state
103442,6.0,24.0,0.25,12.0,2.0,2019-11-21,22.0,57.0,0.386,8.0,10.0,0.8,8.0,Tennessee Tech,6.0,20.0,0.3,16.0,4.0,25.0,56.0,0.446,5.0,6.0,0.833,9.0,9.0,61.0,8.0,18.0,34.0,14.0,L,12.0,2020,15.0,29.0,winthrop,58.0,,tennessee-tech
103444,6.0,21.0,0.28600000000000003,14.0,2.0,2019-11-29,29.0,66.0,0.439,6.0,13.0,0.462,11.0,Duke,7.0,12.0,0.583,15.0,4.0,30.0,57.0,0.526,16.0,22.0,0.727,8.0,15.0,83.0,9.0,16.0,34.0,19.0,L,7.0,2020,13.0,31.0,winthrop,70.0,@,duke
103445,13.0,35.0,0.371,20.0,1.0,2019-12-07,28.0,61.0,0.45899999999999996,19.0,31.0,0.613,14.0,Coastal Carolina,11.0,21.0,0.524,11.0,3.0,27.0,53.0,0.509,27.0,35.0,0.7709999999999999,8.0,27.0,92.0,14.0,19.0,34.0,22.0,L,6.0,2020,15.0,34.0,winthrop,88.0,,coastal-carolina
103446,8.0,31.0,0.258,14.0,5.0,2019-12-11,21.0,65.0,0.32299999999999995,10.0,17.0,0.588,17.0,TCU,6.0,25.0,0.24,17.0,6.0,28.0,58.0,0.483,8.0,17.0,0.47100000000000003,6.0,21.0,70.0,10.0,14.0,35.0,16.0,L,6.0,2020,17.0,39.0,winthrop,60.0,@,texas-christian
103447,8.0,28.0,0.28600000000000003,13.0,2.0,2019-12-14,28.0,64.0,0.43799999999999994,9.0,12.0,0.75,14.0,Furman,8.0,22.0,0.364,19.0,3.0,26.0,60.0,0.433,20.0,28.0,0.7140000000000001,9.0,17.0,80.0,6.0,11.0,30.0,20.0,L,6.0,2020,16.0,39.0,winthrop,73.0,@,furman
103448,15.0,29.0,0.517,15.0,2.0,2019-12-17,30.0,59.0,0.508,18.0,22.0,0.818,11.0,SIU-Edwardsville,7.0,19.0,0.368,15.0,3.0,30.0,63.0,0.47600000000000003,6.0,14.0,0.429,4.0,22.0,73.0,8.0,9.0,23.0,14.0,W,2.0,2020,15.0,36.0,winthrop,93.0,,southern-illinois-edwardsville
103449,9.0,23.0,0.391,11.0,1.0,2019-12-21,25.0,57.0,0.439,26.0,42.0,0.619,8.0,Elon,12.0,33.0,0.364,15.0,4.0,24.0,53.0,0.45299999999999996,20.0,30.0,0.667,4.0,33.0,80.0,3.0,12.0,32.0,26.0,W,6.0,2020,10.0,35.0,winthrop,85.0,,elon
103450,16.0,36.0,0.444,19.0,2.0,2020-01-02,30.0,74.0,0.405,15.0,26.0,0.5770000000000001,18.0,Longwood,5.0,19.0,0.263,6.0,1.0,18.0,45.0,0.4,26.0,35.0,0.743,7.0,21.0,67.0,6.0,22.0,35.0,22.0,W,14.0,2020,12.0,42.0,winthrop,91.0,,longwood
103451,8.0,16.0,0.5,14.0,1.0,2020-01-04,31.0,53.0,0.585,17.0,29.0,0.586,6.0,Campbell,5.0,15.0,0.33299999999999996,11.0,4.0,24.0,47.0,0.511,19.0,26.0,0.731,6.0,25.0,72.0,4.0,17.0,23.0,20.0,W,9.0,2020,12.0,25.0,winthrop,87.0,@,campbell
103452,9.0,25.0,0.36,19.0,1.0,2020-01-08,28.0,55.0,0.509,14.0,27.0,0.519,12.0,High Point,3.0,15.0,0.2,13.0,0.0,20.0,51.0,0.392,14.0,30.0,0.467,9.0,23.0,57.0,2.0,17.0,29.0,27.0,W,8.0,2020,15.0,34.0,winthrop,79.0,@,high-point
103453,10.0,36.0,0.278,14.0,2.0,2020-01-11,32.0,80.0,0.4,25.0,40.0,0.625,15.0,Gardner-Webb,8.0,27.0,0.29600000000000004,19.0,6.0,34.0,71.0,0.479,19.0,28.0,0.679,5.0,25.0,95.0,12.0,17.0,44.0,23.0,W (3 OT),8.0,2020,19.0,52.0,winthrop,99.0,,gardner-webb
103454,7.0,20.0,0.35,26.0,1.0,2020-01-16,41.0,72.0,0.569,27.0,33.0,0.818,18.0,Hampton,6.0,21.0,0.28600000000000003,15.0,4.0,30.0,67.0,0.44799999999999995,29.0,38.0,0.763,10.0,22.0,95.0,6.0,12.0,21.0,26.0,W,6.0,2020,13.0,45.0,winthrop,116.0,@,hampton
103455,6.0,27.0,0.222,12.0,3.0,2020-01-20,22.0,57.0,0.386,11.0,23.0,0.478,14.0,Radford,6.0,29.0,0.207,10.0,1.0,21.0,64.0,0.32799999999999996,8.0,15.0,0.5329999999999999,14.0,19.0,56.0,6.0,8.0,38.0,18.0,W,4.0,2020,10.0,42.0,winthrop,61.0,@,radford
103456,9.0,28.0,0.321,18.0,4.0,2020-01-23,28.0,60.0,0.467,14.0,18.0,0.778,15.0,USC Upstate,5.0,13.0,0.385,7.0,1.0,17.0,44.0,0.386,14.0,24.0,0.583,6.0,19.0,53.0,5.0,18.0,25.0,21.0,W,8.0,2020,12.0,38.0,winthrop,79.0,,south-carolina-upstate
103457,7.0,24.0,0.292,10.0,4.0,2020-01-25,22.0,53.0,0.415,21.0,27.0,0.778,12.0,Presbyterian,5.0,19.0,0.263,8.0,3.0,18.0,45.0,0.4,16.0,22.0,0.727,9.0,26.0,57.0,11.0,25.0,28.0,20.0,W,14.0,2020,19.0,32.0,winthrop,72.0,,presbyterian
103458,9.0,31.0,0.29,15.0,2.0,2020-01-30,31.0,65.0,0.47700000000000004,6.0,8.0,0.75,10.0,Charleston Southern,6.0,27.0,0.222,10.0,3.0,20.0,50.0,0.4,14.0,17.0,0.8240000000000001,6.0,8.0,60.0,4.0,14.0,29.0,16.0,W,8.0,2020,9.0,36.0,winthrop,77.0,@,charleston-southern
103459,13.0,23.0,0.565,24.0,3.0,2020-02-01,35.0,59.0,0.593,21.0,34.0,0.618,14.0,UNC Asheville,5.0,16.0,0.313,7.0,2.0,23.0,54.0,0.426,20.0,32.0,0.625,9.0,25.0,71.0,5.0,14.0,25.0,24.0,W,7.0,2020,12.0,42.0,winthrop,104.0,,north-carolina-asheville
103460,5.0,21.0,0.23800000000000002,13.0,2.0,2020-02-06,21.0,59.0,0.35600000000000004,15.0,23.0,0.652,9.0,Campbell,6.0,22.0,0.273,7.0,6.0,21.0,52.0,0.40399999999999997,5.0,9.0,0.556,6.0,20.0,53.0,4.0,15.0,34.0,13.0,W,5.0,2020,9.0,37.0,winthrop,62.0,,campbell
103461,7.0,19.0,0.368,15.0,3.0,2020-02-08,24.0,49.0,0.49,15.0,20.0,0.75,7.0,Longwood,8.0,22.0,0.364,10.0,4.0,23.0,57.0,0.40399999999999997,14.0,23.0,0.609,6.0,20.0,68.0,9.0,12.0,23.0,23.0,W,5.0,2020,18.0,36.0,winthrop,70.0,@,longwood
103462,13.0,35.0,0.371,15.0,1.0,2020-02-10,27.0,63.0,0.429,10.0,17.0,0.588,10.0,Radford,5.0,19.0,0.263,14.0,2.0,30.0,55.0,0.545,16.0,24.0,0.667,7.0,21.0,81.0,4.0,12.0,34.0,25.0,L,4.0,2020,11.0,33.0,winthrop,77.0,,radford
103463,9.0,27.0,0.33299999999999996,15.0,5.0,2020-02-13,25.0,62.0,0.40299999999999997,11.0,18.0,0.611,15.0,Gardner-Webb,7.0,21.0,0.33299999999999996,17.0,7.0,28.0,56.0,0.5,11.0,18.0,0.611,4.0,16.0,74.0,10.0,9.0,24.0,14.0,L,3.0,2020,18.0,40.0,winthrop,70.0,@,gardner-webb
103464,11.0,31.0,0.355,16.0,3.0,2020-02-15,30.0,60.0,0.5,18.0,30.0,0.6,13.0,Presbyterian,5.0,15.0,0.33299999999999996,11.0,1.0,29.0,52.0,0.5579999999999999,25.0,37.0,0.6759999999999999,4.0,23.0,88.0,7.0,9.0,27.0,27.0,W,6.0,2020,13.0,38.0,winthrop,89.0,@,presbyterian
103465,9.0,29.0,0.31,15.0,3.0,2020-02-22,28.0,66.0,0.424,16.0,23.0,0.696,10.0,Hampton,3.0,11.0,0.273,14.0,3.0,31.0,57.0,0.544,22.0,28.0,0.7859999999999999,8.0,19.0,87.0,6.0,10.0,37.0,23.0,L,7.0,2020,10.0,32.0,winthrop,81.0,,hampton
103466,6.0,23.0,0.261,15.0,1.0,2020-02-27,32.0,62.0,0.516,20.0,31.0,0.645,11.0,USC Upstate,16.0,31.0,0.516,25.0,4.0,28.0,60.0,0.467,10.0,15.0,0.667,5.0,26.0,82.0,4.0,12.0,27.0,17.0,W,8.0,2020,11.0,37.0,winthrop,90.0,@,south-carolina-upstate
103467,16.0,41.0,0.39,23.0,3.0,2020-02-29,31.0,67.0,0.46299999999999997,6.0,9.0,0.667,13.0,High Point,8.0,20.0,0.4,14.0,4.0,27.0,55.0,0.491,14.0,21.0,0.667,9.0,17.0,76.0,6.0,17.0,29.0,20.0,W,7.0,2020,17.0,35.0,winthrop,84.0,,high-point
103468,16.0,30.0,0.5329999999999999,18.0,1.0,2020-03-05,38.0,63.0,0.603,14.0,21.0,0.667,11.0,USC Upstate,5.0,20.0,0.25,11.0,0.0,25.0,60.0,0.41700000000000004,15.0,25.0,0.6,5.0,19.0,70.0,6.0,15.0,21.0,21.0,W,10.0,2020,15.0,44.0,winthrop,106.0,N,south-carolina-upstate
103469,8.0,22.0,0.364,11.0,2.0,2020-03-06,25.0,55.0,0.455,20.0,31.0,0.645,6.0,Gardner-Webb,7.0,23.0,0.304,8.0,3.0,22.0,57.0,0.386,15.0,19.0,0.789,6.0,23.0,66.0,4.0,10.0,27.0,18.0,W,3.0,2020,10.0,34.0,winthrop,78.0,N,gardner-webb
103470,5.0,24.0,0.20800000000000002,10.0,4.0,2020-03-08,25.0,58.0,0.431,21.0,34.0,0.618,9.0,Hampton,5.0,26.0,0.192,9.0,3.0,23.0,62.0,0.371,17.0,24.0,0.708,9.0,25.0,68.0,4.0,7.0,35.0,21.0,W,3.0,2020,9.0,40.0,winthrop,76.0,N,hampton
103471,8.0,22.0,0.364,17.0,2.0,2019-11-05,24.0,51.0,0.47100000000000003,9.0,16.0,0.563,7.0,St. Bonaventure,3.0,19.0,0.158,11.0,2.0,20.0,55.0,0.364,10.0,15.0,0.667,12.0,21.0,53.0,4.0,16.0,31.0,18.0,W,10.0,2020,12.0,27.0,ohio,65.0,@,st-bonaventure
103473,13.0,25.0,0.52,15.0,4.0,2019-11-13,29.0,52.0,0.5579999999999999,10.0,14.0,0.7140000000000001,4.0,Iona,8.0,25.0,0.32,12.0,5.0,24.0,57.0,0.42100000000000004,16.0,18.0,0.889,6.0,18.0,72.0,13.0,17.0,25.0,17.0,W,10.0,2020,18.0,27.0,ohio,81.0,@,iona
103474,3.0,20.0,0.15,11.0,1.0,2019-11-16,23.0,58.0,0.397,5.0,10.0,0.5,5.0,Villanova,14.0,31.0,0.452,18.0,1.0,23.0,59.0,0.39,18.0,23.0,0.7829999999999999,6.0,15.0,78.0,7.0,5.0,33.0,20.0,L,2.0,2020,15.0,31.0,ohio,54.0,@,villanova
103475,9.0,29.0,0.31,12.0,2.0,2019-11-21,19.0,53.0,0.358,6.0,12.0,0.5,6.0,Baylor,4.0,15.0,0.267,10.0,5.0,25.0,59.0,0.424,22.0,28.0,0.7859999999999999,13.0,15.0,76.0,11.0,10.0,37.0,20.0,L,7.0,2020,18.0,23.0,ohio,53.0,N,baylor
103476,6.0,24.0,0.25,9.0,2.0,2019-11-22,24.0,56.0,0.429,12.0,15.0,0.8,6.0,Utah,7.0,15.0,0.467,11.0,1.0,23.0,47.0,0.489,27.0,28.0,0.9640000000000001,6.0,17.0,80.0,3.0,12.0,28.0,25.0,L,4.0,2020,13.0,24.0,ohio,66.0,N,utah
103477,10.0,23.0,0.435,16.0,2.0,2019-11-24,24.0,57.0,0.42100000000000004,17.0,25.0,0.68,6.0,Middle Tennessee,6.0,21.0,0.28600000000000003,13.0,1.0,22.0,59.0,0.373,13.0,14.0,0.929,8.0,21.0,63.0,3.0,15.0,35.0,15.0,W,11.0,2020,11.0,30.0,ohio,75.0,N,middle-tennessee
103478,9.0,20.0,0.45,18.0,1.0,2019-11-30,30.0,56.0,0.536,22.0,26.0,0.846,9.0,Detroit,12.0,35.0,0.34299999999999997,10.0,2.0,27.0,57.0,0.474,15.0,20.0,0.75,8.0,20.0,81.0,6.0,14.0,27.0,18.0,W,6.0,2020,12.0,32.0,ohio,91.0,,detroit-mercy
103480,9.0,25.0,0.36,20.0,5.0,2019-12-08,30.0,62.0,0.484,12.0,18.0,0.667,11.0,Tennessee Tech,4.0,21.0,0.19,9.0,4.0,19.0,52.0,0.365,12.0,16.0,0.75,5.0,21.0,54.0,6.0,15.0,29.0,14.0,W,10.0,2020,9.0,40.0,ohio,81.0,,tennessee-tech
103481,9.0,32.0,0.281,13.0,3.0,2019-12-17,19.0,51.0,0.373,4.0,8.0,0.5,7.0,Purdue,7.0,18.0,0.389,14.0,0.0,25.0,51.0,0.49,12.0,18.0,0.667,5.0,19.0,69.0,7.0,11.0,32.0,16.0,L,4.0,2020,15.0,27.0,ohio,51.0,,purdue
103482,10.0,26.0,0.385,18.0,5.0,2019-12-21,29.0,53.0,0.547,14.0,18.0,0.778,5.0,Morehead State,10.0,20.0,0.5,13.0,2.0,27.0,57.0,0.474,12.0,16.0,0.75,6.0,20.0,76.0,3.0,7.0,24.0,18.0,W,3.0,2020,10.0,28.0,ohio,82.0,,morehead-state
103483,4.0,20.0,0.2,9.0,2.0,2019-12-29,19.0,52.0,0.365,13.0,20.0,0.65,10.0,Campbell,6.0,22.0,0.273,11.0,3.0,22.0,52.0,0.423,13.0,16.0,0.813,8.0,20.0,63.0,8.0,10.0,34.0,19.0,L,6.0,2020,13.0,34.0,ohio,55.0,,campbell
103484,8.0,33.0,0.242,10.0,1.0,2020-01-04,24.0,71.0,0.33799999999999997,9.0,11.0,0.818,12.0,Western Michigan,7.0,20.0,0.35,10.0,2.0,23.0,54.0,0.426,24.0,28.0,0.857,6.0,20.0,77.0,2.0,10.0,36.0,23.0,L,6.0,2020,9.0,40.0,ohio,65.0,@,western-michigan
103485,13.0,27.0,0.48100000000000004,19.0,4.0,2020-01-07,26.0,56.0,0.46399999999999997,9.0,17.0,0.529,7.0,Eastern Michigan,8.0,21.0,0.381,12.0,5.0,25.0,57.0,0.439,10.0,13.0,0.769,6.0,18.0,68.0,17.0,21.0,30.0,14.0,W,11.0,2020,20.0,31.0,ohio,74.0,,eastern-michigan
103486,10.0,24.0,0.41700000000000004,9.0,4.0,2020-01-11,26.0,56.0,0.46399999999999997,12.0,16.0,0.75,8.0,Bowling Green State,6.0,18.0,0.33299999999999996,12.0,3.0,32.0,64.0,0.5,13.0,21.0,0.619,13.0,16.0,83.0,4.0,7.0,33.0,16.0,L,4.0,2020,10.0,25.0,ohio,74.0,,bowling-green-state
103487,6.0,18.0,0.33299999999999996,12.0,3.0,2020-01-14,29.0,66.0,0.439,9.0,14.0,0.643,10.0,Buffalo,5.0,21.0,0.23800000000000002,15.0,6.0,30.0,62.0,0.484,11.0,14.0,0.7859999999999999,10.0,16.0,76.0,7.0,14.0,36.0,17.0,L,3.0,2020,12.0,33.0,ohio,73.0,@,buffalo
103488,6.0,23.0,0.261,13.0,3.0,2020-01-18,20.0,53.0,0.377,14.0,27.0,0.519,9.0,Eastern Michigan,5.0,25.0,0.2,6.0,2.0,22.0,64.0,0.344,9.0,18.0,0.5,6.0,23.0,58.0,11.0,11.0,34.0,15.0,W,3.0,2020,18.0,45.0,ohio,60.0,@,eastern-michigan
103489,8.0,26.0,0.308,14.0,1.0,2020-01-21,28.0,72.0,0.389,10.0,14.0,0.7140000000000001,12.0,Toledo,8.0,20.0,0.4,13.0,3.0,29.0,60.0,0.483,17.0,20.0,0.85,9.0,16.0,83.0,5.0,11.0,36.0,16.0,L,5.0,2020,9.0,35.0,ohio,74.0,,toledo
103490,10.0,22.0,0.455,17.0,1.0,2020-01-25,35.0,63.0,0.556,6.0,9.0,0.667,11.0,Akron,13.0,23.0,0.565,18.0,2.0,33.0,58.0,0.569,9.0,10.0,0.9,7.0,14.0,88.0,6.0,10.0,24.0,14.0,L,3.0,2020,11.0,26.0,ohio,86.0,,akron
103491,7.0,24.0,0.292,10.0,2.0,2020-01-28,21.0,53.0,0.396,10.0,18.0,0.556,10.0,Northern Illinois,7.0,16.0,0.43799999999999994,9.0,2.0,23.0,53.0,0.434,8.0,13.0,0.615,10.0,20.0,61.0,3.0,8.0,35.0,16.0,L,6.0,2020,9.0,30.0,ohio,59.0,@,northern-illinois
103492,5.0,28.0,0.179,8.0,3.0,2020-02-01,21.0,59.0,0.35600000000000004,7.0,9.0,0.778,5.0,Ball State,7.0,29.0,0.24100000000000002,10.0,3.0,22.0,57.0,0.386,14.0,15.0,0.9329999999999999,2.0,11.0,65.0,8.0,9.0,31.0,14.0,L,6.0,2020,15.0,34.0,ohio,54.0,@,ball-state
103493,10.0,25.0,0.4,17.0,4.0,2020-02-08,26.0,54.0,0.48100000000000004,15.0,16.0,0.938,5.0,Miami (OH),4.0,20.0,0.2,5.0,1.0,15.0,57.0,0.263,12.0,16.0,0.75,8.0,19.0,46.0,7.0,16.0,31.0,14.0,W,7.0,2020,15.0,37.0,ohio,77.0,,miami-oh
103494,5.0,21.0,0.23800000000000002,12.0,2.0,2020-02-11,25.0,59.0,0.424,18.0,24.0,0.75,7.0,Western Michigan,8.0,18.0,0.444,7.0,3.0,22.0,54.0,0.40700000000000003,9.0,11.0,0.818,7.0,23.0,61.0,4.0,17.0,34.0,15.0,W,10.0,2020,9.0,34.0,ohio,73.0,,western-michigan
103495,8.0,23.0,0.348,20.0,0.0,2020-02-15,27.0,56.0,0.48200000000000004,10.0,17.0,0.588,10.0,Kent State,17.0,31.0,0.5479999999999999,15.0,3.0,26.0,49.0,0.531,18.0,22.0,0.818,5.0,15.0,87.0,9.0,16.0,25.0,14.0,L,8.0,2020,18.0,29.0,ohio,72.0,@,kent-state
103496,13.0,27.0,0.48100000000000004,17.0,2.0,2020-02-18,26.0,62.0,0.419,12.0,17.0,0.706,7.0,Central Michigan,4.0,22.0,0.182,6.0,3.0,24.0,56.0,0.429,17.0,24.0,0.708,9.0,19.0,69.0,8.0,18.0,38.0,19.0,W,12.0,2020,15.0,31.0,ohio,77.0,,central-michigan
103497,10.0,28.0,0.35700000000000004,8.0,1.0,2020-02-22,25.0,63.0,0.397,1.0,3.0,0.33299999999999996,6.0,Bowling Green State,11.0,27.0,0.40700000000000003,16.0,1.0,21.0,55.0,0.382,9.0,11.0,0.818,8.0,9.0,62.0,1.0,13.0,40.0,14.0,L,8.0,2020,5.0,30.0,ohio,61.0,@,bowling-green-state
103498,9.0,24.0,0.375,15.0,3.0,2020-02-25,24.0,54.0,0.444,23.0,31.0,0.742,7.0,Buffalo,9.0,25.0,0.36,11.0,4.0,21.0,62.0,0.33899999999999997,18.0,22.0,0.818,10.0,22.0,69.0,4.0,9.0,34.0,18.0,W,6.0,2020,8.0,35.0,ohio,80.0,,buffalo
103499,5.0,20.0,0.25,15.0,0.0,2020-02-28,23.0,50.0,0.46,25.0,32.0,0.7809999999999999,3.0,Kent State,8.0,25.0,0.32,13.0,3.0,24.0,58.0,0.414,13.0,16.0,0.813,10.0,21.0,69.0,3.0,13.0,36.0,17.0,W,6.0,2020,9.0,24.0,ohio,76.0,,kent-state
103500,8.0,23.0,0.348,13.0,1.0,2020-03-03,24.0,53.0,0.45299999999999996,11.0,16.0,0.688,8.0,Akron,10.0,26.0,0.385,12.0,0.0,22.0,47.0,0.46799999999999997,20.0,25.0,0.8,2.0,19.0,74.0,9.0,11.0,22.0,17.0,L,5.0,2020,14.0,27.0,ohio,67.0,@,akron
103501,10.0,30.0,0.33299999999999996,12.0,1.0,2020-03-06,23.0,58.0,0.397,11.0,15.0,0.733,11.0,Miami (OH),6.0,28.0,0.214,9.0,3.0,22.0,48.0,0.45799999999999996,15.0,19.0,0.789,3.0,15.0,65.0,3.0,8.0,29.0,18.0,W,8.0,2020,7.0,31.0,ohio,67.0,@,miami-oh
103502,10.0,21.0,0.47600000000000003,24.0,3.0,2020-03-09,31.0,54.0,0.574,13.0,19.0,0.684,6.0,Central Michigan,3.0,25.0,0.12,9.0,0.0,21.0,66.0,0.318,20.0,23.0,0.87,8.0,19.0,65.0,9.0,3.0,24.0,17.0,W,2.0,2020,15.0,38.0,ohio,85.0,,central-michigan
103503,5.0,25.0,0.2,8.0,3.0,2019-11-10,24.0,60.0,0.4,12.0,20.0,0.6,6.0,NC State,10.0,29.0,0.345,20.0,7.0,29.0,61.0,0.475,16.0,21.0,0.762,4.0,22.0,84.0,5.0,11.0,27.0,15.0,L,6.0,2020,13.0,32.0,detroit-mercy,65.0,@,north-carolina-state
103504,7.0,24.0,0.292,8.0,1.0,2019-11-17,19.0,59.0,0.322,20.0,22.0,0.909,15.0,Clemson,11.0,33.0,0.33299999999999996,20.0,2.0,31.0,65.0,0.47700000000000004,14.0,21.0,0.667,13.0,21.0,87.0,10.0,13.0,34.0,17.0,L,9.0,2020,18.0,35.0,detroit-mercy,65.0,@,clemson
